"DelayedWord","DelayedRT","Studied","StudyPosition","Block","ReportedPrimeFromDay1","Day1OutputPosition","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1"
"HEAD",1118.875,"Studied",4,3,NA,"4","Related","PEDAL","BIKE",NA
"BRAIN",1617.54,"Studied",16,3,NA,"9","Related","SHIFT","MOVE",NA
"ARMS",1717.58,"Studied",23,3,NA,"13","Related","POLICY","RULE",NA
"",8000.38,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.57,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8001.33,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOWN",2598.655,"Studied",13,3,NA,"8","Identical","SHEEP",NA,NA
"CLASS",2135.11,"Studied",10,3,NA,"5","Related","WASP","STING",NA
"CITY",1184.43,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PENNY",5767.575,"Studied",2,3,NA,"3","Unrelated","LENGTH",NA,NA
"",7998.47,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CELL",2733.84,"Studied",3,3,NA,"1","firstword","firstword",NA,NA
"",8000.51,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7999.32,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUN",1176.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8002.44,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PANTS",4454.94,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7999.24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8001.185,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.655,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.275,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8004.45,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8003.255,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7999.21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.435,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROOF",2119.35,"Studied",15,1,"Identical",NA,NA,NA,NA,NA
"",8002.265,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8039.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BILL",7683.585,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.715,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8638.67,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7993.435,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8017.345,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7999.775,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8001.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8005.46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.585,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.975,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8001.045,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.03,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8002.08,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8001.19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7999.91,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.42,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8001.575,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8008.36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8001.455,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8002.02,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8005.32,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WINDOW",3471.44,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8008.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7999.865,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7997.775,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.615,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.525,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.26,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8004.145,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8002.475,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8002.385,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.03,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8002.175,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.235,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7999.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",4336.415,NA,NA,NA,NA,NA,NA,NA,NA,NA
